Course Code,Course Title,Credits,Status,Year,Materials,Grade,Mode,Attendance
CSC 339,Systems Analysis and Design,3,C,3,No,C,Physical,90.9
CSC 339,Systems Analysis and Design,3,C,3,Yes,C,Online,92
CSC 339,Systems Analysis and Design,3,C,3,Yes,C,Hybrid,65.2
CSC 339,Systems Analysis and Design,3,C,3,Yes,C,Physical,100
CSC 339,Systems Analysis and Design,3,C,3,Yes,B,Physical,89
CSC 339,Systems Analysis and Design,3,C,3,Yes,D,Hybrid,83.3
CSC 339,Systems Analysis and Design,3,C,3,Yes,D,Hybrid,96.6
CSC 339,Systems Analysis and Design,3,C,3,Yes,C,Online,95.5
CSC 339,Systems Analysis and Design,3,C,3,Yes,C,Hybrid,100
CSC 339,Systems Analysis and Design,3,C,3,Yes,A,Hybrid,82.1
CSC 339,Systems Analysis and Design,3,C,3,Yes,A,Online,84.6
CSC 339,Systems Analysis and Design,3,C,3,No,B,Hybrid,77.5
CSC 339,Systems Analysis and Design,3,C,3,No,B,Physical,100
CSC 339,Systems Analysis and Design,3,C,3,Yes,F,Physical,99
CSC 339,Systems Analysis and Design,3,C,3,Yes,D,Physical,88.5
CSC 339,Systems Analysis and Design,3,C,3,Yes,C,Physical,100
CSC 339,Systems Analysis and Design,3,C,3,No,C,Online,100
CSC 339,Systems Analysis and Design,3,C,3,Yes,B,Hybrid,84.3
CSC 339,Systems Analysis and Design,3,C,3,Yes,F,Online,85.8
CSC 339,Systems Analysis and Design,3,C,3,Yes,B,Physical,100
CSC 339,Systems Analysis and Design,3,C,3,Yes,A,Online,100
CSC 339,Systems Analysis and Design,3,C,3,Yes,C,Hybrid,100
CSC 339,Systems Analysis and Design,3,C,3,No,E,Physical,100
CSC 339,Systems Analysis and Design,3,C,3,Yes,E,Physical,88.7
CSC 339,Systems Analysis and Design,3,C,3,No,A,Physical,100
CSC 371,Functional Programming,2,E,3,Yes,E,Hybrid,60.3
CSC 371,Functional Programming,2,E,3,Yes,B,Physical,80.4
CSC 371,Functional Programming,2,E,3,No,A,Hybrid,97
CSC 371,Functional Programming,2,E,3,Yes,D,Online,88.6
CSC 371,Functional Programming,2,E,3,No,E,Online,81.4
CSC 371,Functional Programming,2,E,3,Yes,C,Physical,82.5
CSC 371,Functional Programming,2,E,3,Yes,C,Hybrid,84.9
CSC 371,Functional Programming,2,E,3,No,D,Online,99.2
CSC 371,Functional Programming,2,E,3,Yes,D,Online,64.7
CSC 371,Functional Programming,2,E,3,No,E,Online,100
CSC 371,Functional Programming,2,E,3,Yes,C,Physical,90.7
CSC 371,Functional Programming,2,E,3,No,F,Physical,74.8
CSC 371,Functional Programming,2,E,3,Yes,F,Hybrid,72.5
CSC 371,Functional Programming,2,E,3,Yes,A,Online,86.6
CSC 371,Functional Programming,2,E,3,No,D,Online,100
CSC 371,Functional Programming,2,E,3,No,C,Physical,100
CSC 371,Functional Programming,2,E,3,No,B,Physical,86.4
CSC 371,Functional Programming,2,E,3,No,C,Physical,84.6
CSC 371,Functional Programming,2,E,3,No,A,Online,100
CSC 371,Functional Programming,2,E,3,Yes,C,Hybrid,83.6
CSC 371,Functional Programming,2,E,3,Yes,E,Physical,67.1
CSC 371,Functional Programming,2,E,3,Yes,B,Hybrid,100
CSC 371,Functional Programming,2,E,3,Yes,C,Physical,93.5
CSC 371,Functional Programming,2,E,3,Yes,E,Physical,90.5
CSC 371,Functional Programming,2,E,3,Yes,C,Hybrid,100
CSC 371,Functional Programming,2,E,3,Yes,B,Hybrid,100
CSC 371,Functional Programming,2,E,3,No,C,Physical,98.3
CSC 371,Functional Programming,2,E,3,Yes,C,Physical,95.5
CSC 371,Functional Programming,2,E,3,Yes,C,Physical,95.7
CSC 371,Functional Programming,2,E,3,Yes,D,Physical,81.1
CSC 371,Functional Programming,2,E,3,No,C,Physical,90.1
CSC 371,Functional Programming,2,E,3,No,D,Hybrid,92.7
CSC 371,Functional Programming,2,E,3,No,C,Physical,100
CSC 371,Functional Programming,2,E,3,Yes,B,Online,78.6
CSC 371,Functional Programming,2,E,3,Yes,C,Physical,94.9
CSC 371,Functional Programming,2,E,3,Yes,D,Online,83.1
CSC 371,Functional Programming,2,E,3,Yes,C,Physical,75.4
CSC 371,Functional Programming,2,E,3,Yes,A,Physical,100
CSC 371,Functional Programming,2,E,3,Yes,B,Hybrid,100
CSC 371,Functional Programming,2,E,3,Yes,B,Physical,86.6
CSC 371,Functional Programming,2,E,3,No,B,Hybrid,88.7
CSC 371,Functional Programming,2,E,3,No,C,Physical,100
CSC 371,Functional Programming,2,E,3,Yes,A,Hybrid,91.6
CSC 371,Functional Programming,2,E,3,Yes,D,Hybrid,95.3
CSC 371,Functional Programming,2,E,3,Yes,B,Hybrid,85
CSC 371,Functional Programming,2,E,3,Yes,B,Hybrid,87.3
CSC 371,Functional Programming,2,E,3,No,C,Physical,82.4
CSC 371,Functional Programming,2,E,3,Yes,B,Hybrid,100
CSC 371,Functional Programming,2,E,3,No,E,Hybrid,100
CSC 371,Functional Programming,2,E,3,Yes,A,Online,100
CSC 371,Functional Programming,2,E,3,No,C,Physical,100
CSC 371,Functional Programming,2,E,3,Yes,D,Physical,73
CSC 371,Functional Programming,2,E,3,No,C,Physical,78.8
CSC 371,Functional Programming,2,E,3,Yes,B,Physical,100
CSC 371,Functional Programming,2,E,3,No,C,Physical,100
CSC 371,Functional Programming,2,E,3,Yes,D,Physical,100
CSC 371,Functional Programming,2,E,3,Yes,F,Hybrid,64
CSC 371,Functional Programming,2,E,3,No,E,Physical,100
CSC 371,Functional Programming,2,E,3,No,B,Hybrid,96.5
CSC 371,Functional Programming,2,E,3,No,F,Physical,97.5
CSC 371,Functional Programming,2,E,3,No,A,Physical,90
CSC 371,Functional Programming,2,E,3,No,A,Physical,93
CSC 371,Functional Programming,2,E,3,Yes,D,Physical,100
CSC 371,Functional Programming,2,E,3,Yes,B,Physical,67.9
CSC 371,Functional Programming,2,E,3,Yes,A,Physical,80.4
CSC 371,Functional Programming,2,E,3,No,B,Physical,100
CSC 371,Functional Programming,2,E,3,Yes,C,Physical,84.7
CSC 371,Functional Programming,2,E,3,Yes,D,Physical,100
CSC 371,Functional Programming,2,E,3,Yes,C,Physical,72.1
CSC 371,Functional Programming,2,E,3,No,B,Physical,100
CSC 371,Functional Programming,2,E,3,Yes,C,Online,77.8
CSC 371,Functional Programming,2,E,3,Yes,E,Physical,91.4
CSC 371,Functional Programming,2,E,3,Yes,D,Online,63
CSC 371,Functional Programming,2,E,3,Yes,B,Online,97.5
CSC 371,Functional Programming,2,E,3,Yes,F,Physical,71.4
CSC 371,Functional Programming,2,E,3,No,D,Online,75
CSC 371,Functional Programming,2,E,3,No,A,Physical,100
CSC 371,Functional Programming,2,E,3,No,A,Physical,100
CSC 371,Functional Programming,2,E,3,Yes,B,Online,99.3
CSC 371,Functional Programming,2,E,3,No,D,Physical,100
CSC 371,Functional Programming,2,E,3,Yes,B,Hybrid,99.9
CSC 371,Functional Programming,2,E,3,Yes,C,Hybrid,98.7
CSC 371,Functional Programming,2,E,3,No,A,Physical,100
CSC 371,Functional Programming,2,E,3,Yes,E,Hybrid,73.5
CSC 371,Functional Programming,2,E,3,Yes,B,Physical,78.4
CSC 371,Functional Programming,2,E,3,No,E,Online,100
CSC 371,Functional Programming,2,E,3,Yes,E,Hybrid,81.3
CSC 371,Functional Programming,2,E,3,No,A,Hybrid,100
CSC 371,Functional Programming,2,E,3,Yes,C,Physical,90.4
CSC 371,Functional Programming,2,E,3,No,A,Physical,98.3
CSC 371,Functional Programming,2,E,3,Yes,E,Physical,97.2
CSC 371,Functional Programming,2,E,3,Yes,C,Online,70.4
CSC 371,Functional Programming,2,E,3,No,A,Physical,100
CSC 371,Functional Programming,2,E,3,Yes,A,Physical,100
CSC 371,Functional Programming,2,E,3,Yes,B,Hybrid,100
CSC 371,Functional Programming,2,E,3,Yes,E,Online,89.2
CSC 371,Functional Programming,2,E,3,Yes,C,Hybrid,81.9
CSC 371,Functional Programming,2,E,3,Yes,E,Online,68.6
CSC 371,Functional Programming,2,E,3,Yes,B,Physical,88.5
CSC 371,Functional Programming,2,E,3,No,A,Physical,100
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,F,Physical,87.1
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,A,Online,84.1
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,E,Physical,77.5
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,B,Physical,100
ENT 301,Entrepreneurship Studies II,2,C,3,No,A,Online,94.1
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,C,Online,79.3
ENT 301,Entrepreneurship Studies II,2,C,3,No,F,Physical,100
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,F,Physical,91.1
ENT 301,Entrepreneurship Studies II,2,C,3,No,B,Online,100
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,B,Physical,90.1
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Hybrid,86.2
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,C,Online,71.8
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,D,Physical,89.8
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,B,Online,100
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,F,Online,95.8
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Online,89.5
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,D,Physical,98.3
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,C,Hybrid,81.5
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Physical,98.9
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,F,Physical,97.1
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Physical,96.7
ENT 301,Entrepreneurship Studies II,2,C,3,No,E,Physical,87.7
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,F,Physical,81.1
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Hybrid,95.5
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,C,Hybrid,85.2
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,A,Hybrid,100
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,A,Physical,100
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,B,Hybrid,82.8
ENT 301,Entrepreneurship Studies II,2,C,3,No,B,Physical,100
ENT 301,Entrepreneurship Studies II,2,C,3,No,B,Hybrid,94.8
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,B,Hybrid,77.5
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,B,Online,76
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Physical,92.6
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,A,Physical,82.4
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,A,Hybrid,82
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,C,Online,88.3
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Hybrid,87.9
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,C,Physical,91.4
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Online,96.1
ENT 301,Entrepreneurship Studies II,2,C,3,No,D,Online,95.4
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,C,Hybrid,67.5
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,C,Online,72
ENT 301,Entrepreneurship Studies II,2,C,3,No,F,Online,100
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,D,Physical,94.8
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Physical,100
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Physical,100
ENT 301,Entrepreneurship Studies II,2,C,3,No,B,Physical,100
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Hybrid,100
ENT 301,Entrepreneurship Studies II,2,C,3,No,F,Hybrid,90.3
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Physical,100
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,E,Hybrid,99.7
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,C,Hybrid,93.3
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,F,Physical,88.9
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Physical,100
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,A,Physical,100
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Physical,79.7
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,B,Physical,88.8
ENT 301,Entrepreneurship Studies II,2,C,3,No,A,Hybrid,89.9
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,D,Hybrid,65.9
ENT 301,Entrepreneurship Studies II,2,C,3,No,B,Online,81.4
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,D,Online,69.8
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,B,Online,91.4
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,B,Hybrid,100
ENT 301,Entrepreneurship Studies II,2,C,3,No,F,Online,81.5
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,B,Physical,94
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,C,Physical,83.2
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Physical,90.8
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Physical,88.6
ENT 301,Entrepreneurship Studies II,2,C,3,No,E,Hybrid,95.4
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,C,Physical,76.4
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,C,Hybrid,100
ENT 301,Entrepreneurship Studies II,2,C,3,No,E,Physical,100
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,B,Online,95
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Online,78.6
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,F,Hybrid,60.2
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,C,Hybrid,87.8
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,D,Online,100
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,C,Hybrid,75
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,D,Physical,91.1
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,E,Physical,97.4
ENT 301,Entrepreneurship Studies II,2,C,3,No,B,Online,100
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,B,Hybrid,92.9
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Online,100
ENT 301,Entrepreneurship Studies II,2,C,3,No,D,Physical,93.6
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,B,Physical,71.6
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,A,Online,89.8
ENT 301,Entrepreneurship Studies II,2,C,3,No,B,Physical,98
ENT 301,Entrepreneurship Studies II,2,C,3,No,F,Online,100
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Physical,90.2
ENT 301,Entrepreneurship Studies II,2,C,3,No,C,Hybrid,100
ENT 301,Entrepreneurship Studies II,2,C,3,No,B,Physical,93.4
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,B,Physical,80.9
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,B,Physical,90.5
ENT 301,Entrepreneurship Studies II,2,C,3,No,A,Physical,95.3
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,E,Hybrid,74
ENT 301,Entrepreneurship Studies II,2,C,3,No,F,Online,83.6
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,B,Hybrid,100
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,A,Hybrid,77.4
ENT 301,Entrepreneurship Studies II,2,C,3,No,B,Hybrid,96.3
ENT 301,Entrepreneurship Studies II,2,C,3,Yes,C,Online,97.1
MAT 333,Operations Research,3,E,3,Yes,B,Online,89.7
MAT 333,Operations Research,3,E,3,Yes,B,Physical,76.5
MAT 333,Operations Research,3,E,3,No,B,Hybrid,89.1
MAT 333,Operations Research,3,E,3,Yes,D,Physical,71.1
MAT 333,Operations Research,3,E,3,No,D,Physical,100
MAT 333,Operations Research,3,E,3,Yes,C,Online,96.8
MAT 333,Operations Research,3,E,3,No,B,Physical,100
MAT 333,Operations Research,3,E,3,No,E,Hybrid,91.5
MAT 333,Operations Research,3,E,3,Yes,F,Online,72.2
MAT 333,Operations Research,3,E,3,Yes,B,Online,80.7
MAT 333,Operations Research,3,E,3,Yes,B,Physical,83.2
MAT 333,Operations Research,3,E,3,No,C,Physical,100
MAT 333,Operations Research,3,E,3,Yes,A,Hybrid,90.8
MAT 333,Operations Research,3,E,3,No,C,Hybrid,100
MAT 333,Operations Research,3,E,3,Yes,C,Physical,75
MAT 333,Operations Research,3,E,3,Yes,C,Online,77.3
MAT 333,Operations Research,3,E,3,Yes,B,Physical,79.1
MAT 333,Operations Research,3,E,3,Yes,C,Hybrid,90.7
MAT 333,Operations Research,3,E,3,Yes,F,Hybrid,81.5
MAT 333,Operations Research,3,E,3,No,B,Hybrid,100
MAT 333,Operations Research,3,E,3,No,C,Physical,100
MAT 333,Operations Research,3,E,3,Yes,A,Hybrid,100
MAT 333,Operations Research,3,E,3,No,A,Hybrid,85.4
MAT 333,Operations Research,3,E,3,No,C,Physical,81.9
MAT 333,Operations Research,3,E,3,No,A,Physical,87.7
MAT 333,Operations Research,3,E,3,Yes,A,Hybrid,92.4
MAT 333,Operations Research,3,E,3,Yes,B,Physical,94
MAT 333,Operations Research,3,E,3,Yes,C,Online,83.5
MAT 333,Operations Research,3,E,3,No,D,Online,93.4
MAT 333,Operations Research,3,E,3,Yes,B,Physical,84
MAT 333,Operations Research,3,E,3,Yes,C,Physical,97.7
MAT 333,Operations Research,3,E,3,Yes,B,Online,85.4
MAT 333,Operations Research,3,E,3,Yes,C,Hybrid,86
MAT 333,Operations Research,3,E,3,No,C,Hybrid,100
MAT 333,Operations Research,3,E,3,Yes,C,Hybrid,100
MAT 333,Operations Research,3,E,3,Yes,F,Physical,66.9
MAT 333,Operations Research,3,E,3,No,E,Physical,70.5
MAT 333,Operations Research,3,E,3,No,A,Online,86.9
MAT 333,Operations Research,3,E,3,No,E,Physical,100
MAT 333,Operations Research,3,E,3,No,A,Physical,88.2
MAT 333,Operations Research,3,E,3,No,F,Hybrid,100
MAT 333,Operations Research,3,E,3,Yes,B,Physical,83.8
MAT 333,Operations Research,3,E,3,Yes,B,Online,91.1
MAT 333,Operations Research,3,E,3,No,A,Physical,100
MAT 333,Operations Research,3,E,3,No,A,Physical,92.9
MAT 333,Operations Research,3,E,3,No,D,Hybrid,100
MAT 333,Operations Research,3,E,3,Yes,E,Hybrid,70.2
MAT 333,Operations Research,3,E,3,Yes,C,Online,98.6
MAT 333,Operations Research,3,E,3,Yes,D,Online,80
MAT 333,Operations Research,3,E,3,Yes,D,Online,84.6
MAT 333,Operations Research,3,E,3,Yes,B,Hybrid,100
MAT 333,Operations Research,3,E,3,No,A,Online,96
MAT 333,Operations Research,3,E,3,Yes,A,Online,74.9
MAT 333,Operations Research,3,E,3,Yes,B,Physical,100
MAT 333,Operations Research,3,E,3,Yes,B,Physical,100
MAT 333,Operations Research,3,E,3,No,A,Online,100
MAT 333,Operations Research,3,E,3,Yes,B,Physical,77.1
MAT 333,Operations Research,3,E,3,Yes,A,Physical,86.9
MAT 333,Operations Research,3,E,3,Yes,E,Physical,100
MAT 333,Operations Research,3,E,3,Yes,A,Hybrid,100
MAT 333,Operations Research,3,E,3,No,C,Online,96.9
MAT 333,Operations Research,3,E,3,No,C,Physical,100
MAT 333,Operations Research,3,E,3,Yes,C,Hybrid,83.8
MAT 333,Operations Research,3,E,3,Yes,A,Hybrid,81.7
MAT 333,Operations Research,3,E,3,No,B,Physical,93.4
MAT 333,Operations Research,3,E,3,Yes,A,Physical,100
MAT 333,Operations Research,3,E,3,Yes,B,Online,100
MAT 333,Operations Research,3,E,3,Yes,B,Hybrid,100
MAT 333,Operations Research,3,E,3,No,C,Hybrid,93.5
MAT 333,Operations Research,3,E,3,Yes,C,Physical,68.6
MAT 333,Operations Research,3,E,3,Yes,C,Physical,100
MAT 333,Operations Research,3,E,3,No,C,Online,93.6
MAT 333,Operations Research,3,E,3,Yes,B,Physical,100
MAT 333,Operations Research,3,E,3,Yes,D,Physical,86.1
MAT 333,Operations Research,3,E,3,No,B,Physical,94.4
MAT 333,Operations Research,3,E,3,Yes,D,Online,90.4
MAT 333,Operations Research,3,E,3,No,D,Physical,86.8
MAT 333,Operations Research,3,E,3,Yes,C,Physical,100
MAT 333,Operations Research,3,E,3,Yes,B,Physical,100
MAT 333,Operations Research,3,E,3,Yes,C,Physical,68.9
MAT 333,Operations Research,3,E,3,Yes,A,Physical,84.6
MAT 333,Operations Research,3,E,3,Yes,A,Hybrid,77.6
MAT 333,Operations Research,3,E,3,No,A,Physical,82
MAT 333,Operations Research,3,E,3,Yes,B,Hybrid,97.1
MAT 333,Operations Research,3,E,3,Yes,C,Physical,80.2
MAT 333,Operations Research,3,E,3,Yes,D,Hybrid,96.4
MAT 333,Operations Research,3,E,3,No,B,Hybrid,100
MAT 333,Operations Research,3,E,3,Yes,E,Physical,100
MAT 333,Operations Research,3,E,3,Yes,F,Online,74.6
MAT 333,Operations Research,3,E,3,Yes,F,Physical,81.6
MAT 333,Operations Research,3,E,3,Yes,D,Hybrid,73.5
MAT 333,Operations Research,3,E,3,Yes,B,Physical,100
MAT 333,Operations Research,3,E,3,No,A,Physical,90
MAT 333,Operations Research,3,E,3,Yes,C,Online,62.5
MAT 333,Operations Research,3,E,3,Yes,C,Hybrid,100
MAT 333,Operations Research,3,E,3,Yes,D,Physical,72.5
MAT 333,Operations Research,3,E,3,No,F,Physical,100
MAT 333,Operations Research,3,E,3,Yes,C,Physical,74
MAT 333,Operations Research,3,E,3,Yes,B,Physical,93.5
MAT 333,Operations Research,3,E,3,Yes,B,Physical,81.3
GNS 301,Logic and Philosophy,2,C,3,Yes,A,Physical,99.2
GNS 301,Logic and Philosophy,2,C,3,Yes,C,Hybrid,90.8
