,Course_Code,Course_Title,Course_Credits,Requirement_Status,Materials_Available,Year,Grade,Attendance_Percentage,Mode
4525,CSC 333,Computer Research Methodology,1,R,Yes,3,C,44.6,Online
4526,CSC 333,Computer Research Methodology,1,R,No,3,D,80.1,Physical
4527,CSC 333,Computer Research Methodology,1,R,No,3,A,77.0,Hybrid
4528,CSC 333,Computer Research Methodology,1,R,Yes,3,B,70.7,Physical
4529,CSC 333,Computer Research Methodology,1,R,No,3,C,70.8,Physical
4530,CSC 333,Computer Research Methodology,1,R,Yes,3,C,60.3,Online
4531,CSC 333,Computer Research Methodology,1,R,Yes,3,A,77.3,Hybrid
4532,CSC 333,Computer Research Methodology,1,R,Yes,3,A,59.6,Online
4533,CSC 333,Computer Research Methodology,1,R,Yes,3,F,64.6,Physical
4534,CSC 333,Computer Research Methodology,1,R,No,3,F,71.6,Physical
4535,CSC 333,Computer Research Methodology,1,R,No,3,A,78.1,Physical
4536,CSC 333,Computer Research Methodology,1,R,Yes,3,A,66.4,Physical
4537,CSC 333,Computer Research Methodology,1,R,No,3,C,68.8,Physical
4538,CSC 333,Computer Research Methodology,1,R,Yes,3,C,53.1,Hybrid
4539,CSC 333,Computer Research Methodology,1,R,Yes,3,A,89.9,Physical
4540,CSC 333,Computer Research Methodology,1,R,No,3,F,63.7,Online
4541,CSC 333,Computer Research Methodology,1,R,No,3,F,63.6,Hybrid
4542,CSC 333,Computer Research Methodology,1,R,No,3,A,79.1,Physical
4543,CSC 333,Computer Research Methodology,1,R,Yes,3,B,64.3,Online
4544,CSC 333,Computer Research Methodology,1,R,No,3,A,59.1,Online
4545,CSC 333,Computer Research Methodology,1,R,Yes,3,C,57.8,Hybrid
4546,CSC 333,Computer Research Methodology,1,R,Yes,3,C,70.1,Physical
4547,CSC 333,Computer Research Methodology,1,R,No,3,A,78.1,Physical
4548,CSC 333,Computer Research Methodology,1,R,No,3,B,78.8,Physical
4549,CSC 333,Computer Research Methodology,1,R,No,3,B,73.9,Hybrid
4550,CSC 333,Computer Research Methodology,1,R,Yes,3,F,58.0,Hybrid
4551,CSC 333,Computer Research Methodology,1,R,Yes,3,B,66.6,Hybrid
4552,CSC 333,Computer Research Methodology,1,R,No,3,B,69.4,Online
4553,CSC 333,Computer Research Methodology,1,R,Yes,3,C,62.7,Physical
4554,CSC 333,Computer Research Methodology,1,R,No,3,F,69.3,Hybrid
4555,CSC 333,Computer Research Methodology,1,R,Yes,3,B,56.9,Online
4556,CSC 333,Computer Research Methodology,1,R,No,3,F,75.9,Physical
4557,CSC 333,Computer Research Methodology,1,R,Yes,3,D,74.3,Physical
4558,CSC 333,Computer Research Methodology,1,R,No,3,B,81.9,Physical
4559,CSC 333,Computer Research Methodology,1,R,Yes,3,B,66.6,Physical
4560,CSC 333,Computer Research Methodology,1,R,No,3,A,70.4,Online
4561,CSC 333,Computer Research Methodology,1,R,No,3,A,82.8,Physical
4562,CSC 333,Computer Research Methodology,1,R,Yes,3,D,63.3,Online
4563,CSC 333,Computer Research Methodology,1,R,Yes,3,B,78.1,Physical
4564,CSC 333,Computer Research Methodology,1,R,No,3,A,71.2,Hybrid
4565,CSC 333,Computer Research Methodology,1,R,Yes,3,B,62.0,Physical
4566,CSC 333,Computer Research Methodology,1,R,No,3,C,76.9,Online
4567,CSC 333,Computer Research Methodology,1,R,Yes,3,D,62.4,Hybrid
4568,CSC 333,Computer Research Methodology,1,R,Yes,3,C,59.7,Physical
4569,CSC 333,Computer Research Methodology,1,R,No,3,A,83.3,Physical
4570,CSC 333,Computer Research Methodology,1,R,No,3,B,60.9,Online
4571,CSC 333,Computer Research Methodology,1,R,No,3,B,72.9,Hybrid
4572,CSC 333,Computer Research Methodology,1,R,Yes,3,F,60.0,Physical
4573,CSC 333,Computer Research Methodology,1,R,No,3,C,66.0,Online
4574,CSC 333,Computer Research Methodology,1,R,Yes,3,B,63.0,Physical
4575,CSC 333,Computer Research Methodology,1,R,Yes,3,C,61.2,Online
4576,CSC 333,Computer Research Methodology,1,R,No,3,B,64.1,Physical
4577,CSC 333,Computer Research Methodology,1,R,No,3,E,76.4,Physical
4578,CSC 333,Computer Research Methodology,1,R,Yes,3,A,74.1,Hybrid
4579,CSC 333,Computer Research Methodology,1,R,Yes,3,C,69.6,Physical
4580,CSC 333,Computer Research Methodology,1,R,No,3,B,75.3,Physical
4581,CSC 333,Computer Research Methodology,1,R,Yes,3,A,74.2,Hybrid
4582,CSC 333,Computer Research Methodology,1,R,No,3,B,74.8,Physical
4583,CSC 333,Computer Research Methodology,1,R,No,3,D,66.6,Online
4584,CSC 333,Computer Research Methodology,1,R,Yes,3,A,69.2,Physical
4585,CSC 333,Computer Research Methodology,1,R,Yes,3,A,73.9,Physical
4586,CSC 333,Computer Research Methodology,1,R,Yes,3,A,66.3,Online
4587,CSC 333,Computer Research Methodology,1,R,No,3,D,82.1,Physical
4588,CSC 333,Computer Research Methodology,1,R,No,3,B,70.2,Hybrid
4589,CSC 333,Computer Research Methodology,1,R,No,3,B,84.9,Physical
4590,CSC 333,Computer Research Methodology,1,R,No,3,E,75.8,Physical
4591,CSC 333,Computer Research Methodology,1,R,No,3,C,78.9,Physical
4592,CSC 333,Computer Research Methodology,1,R,Yes,3,A,62.4,Hybrid
4593,CSC 333,Computer Research Methodology,1,R,No,3,C,70.2,Physical
4594,CSC 333,Computer Research Methodology,1,R,Yes,3,A,72.8,Hybrid
4595,CSC 333,Computer Research Methodology,1,R,No,3,A,82.9,Physical
4596,CSC 333,Computer Research Methodology,1,R,No,3,C,70.4,Physical
4597,CSC 333,Computer Research Methodology,1,R,No,3,B,79.5,Online
4598,CSC 333,Computer Research Methodology,1,R,No,3,C,76.4,Physical
4599,CSC 333,Computer Research Methodology,1,R,No,3,A,77.5,Physical
4600,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,A,80.4,Hybrid
4601,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,E,70.9,Online
4602,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,D,61.3,Online
4603,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,65.0,Online
4604,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,74.2,Physical
4605,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,A,86.7,Physical
4606,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,C,75.3,Physical
4607,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,C,67.1,Physical
4608,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,A,81.9,Physical
4609,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,75.3,Physical
4610,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,69.2,Physical
4611,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,A,70.5,Hybrid
4612,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,C,71.8,Hybrid
4613,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,64.5,Online
4614,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,F,68.2,Hybrid
4615,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,C,74.3,Physical
4616,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,66.2,Physical
4617,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,A,72.4,Hybrid
4618,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,C,80.1,Hybrid
4619,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,B,76.0,Physical
4620,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,A,71.9,Hybrid
4621,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,A,82.4,Physical
4622,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,F,66.5,Physical
4623,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,A,84.0,Physical
4624,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,D,71.5,Physical
4625,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,C,72.4,Physical
4626,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,C,72.4,Physical
4627,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,C,73.0,Online
4628,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,C,75.1,Hybrid
4629,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,C,73.5,Physical
4630,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,C,71.4,Hybrid
4631,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,C,71.4,Hybrid
4632,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,66.8,Hybrid
4633,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,A,76.0,Physical
4634,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,C,63.6,Online
4635,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,E,78.1,Physical
4636,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,68.8,Online
4637,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,C,71.3,Hybrid
4638,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,C,73.5,Hybrid
4639,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,E,76.6,Physical
4640,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,A,87.5,Hybrid
4641,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,A,62.6,Online
4642,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,E,75.3,Hybrid
4643,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,72.1,Physical
4644,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,C,66.8,Physical
4645,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,B,77.5,Hybrid
4646,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,D,79.1,Physical
4647,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,E,64.5,Physical
4648,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,C,74.6,Physical
4649,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,A,78.3,Physical
4650,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,A,85.1,Physical
4651,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,A,74.5,Hybrid
4652,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,68.1,Hybrid
4653,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,C,67.8,Hybrid
4654,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,B,85.4,Physical
4655,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,C,77.5,Hybrid
4656,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,E,70.6,Online
4657,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,D,80.3,Physical
4658,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,B,84.2,Physical
4659,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,A,79.7,Physical
4660,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,C,53.9,Online
4661,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,C,74.2,Physical
4662,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,F,74.4,Physical
4663,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,56.4,Online
4664,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,65.9,Online
4665,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,C,69.7,Hybrid
4666,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,C,93.7,Physical
4667,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,A,88.5,Physical
4668,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,E,71.2,Physical
4669,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,A,75.0,Online
4670,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,75.4,Physical
4671,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,E,63.6,Physical
4672,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,D,69.2,Physical
4673,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,52.2,Online
4674,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,C,75.1,Hybrid
4675,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,72.1,Online
4676,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,A,87.1,Hybrid
4677,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,71.3,Physical
4678,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,E,54.9,Online
4679,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,B,71.7,Online
4680,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,C,76.6,Physical
4681,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,80.6,Hybrid
4682,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,F,71.6,Hybrid
4683,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,F,68.6,Hybrid
4684,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,F,72.2,Hybrid
4685,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,D,71.9,Physical
4686,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,C,67.3,Online
4687,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,E,62.9,Physical
4688,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,61.8,Hybrid
4689,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,B,61.5,Online
4690,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,B,66.3,Hybrid
4691,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,A,73.7,Online
4692,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,C,70.0,Hybrid
4693,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,A,74.5,Physical
4694,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,A,71.0,Physical
4695,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,B,80.6,Physical
4696,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,B,84.6,Hybrid
4697,CSC 335,Introduction to Formal Language and Automata theory,2,E,Yes,3,F,60.7,Online
4698,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,B,79.2,Physical
4699,CSC 335,Introduction to Formal Language and Automata theory,2,E,No,3,A,74.1,Hybrid
4700,CSC 339,Systems Analysis and Design,3,C,Yes,3,A,81.4,Physical
4701,CSC 339,Systems Analysis and Design,3,C,Yes,3,E,71.4,Hybrid
4702,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,69.7,Physical
4703,CSC 339,Systems Analysis and Design,3,C,No,3,C,86.1,Physical
4704,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,60.5,Online
4705,CSC 339,Systems Analysis and Design,3,C,Yes,3,C,68.8,Physical
4706,CSC 339,Systems Analysis and Design,3,C,No,3,D,96.7,Physical
4707,CSC 339,Systems Analysis and Design,3,C,No,3,A,79.2,Hybrid
4708,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,82.1,Physical
4709,CSC 339,Systems Analysis and Design,3,C,Yes,3,A,83.2,Hybrid
4710,CSC 339,Systems Analysis and Design,3,C,No,3,A,85.1,Hybrid
4711,CSC 339,Systems Analysis and Design,3,C,Yes,3,A,76.1,Physical
4712,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,65.8,Online
4713,CSC 339,Systems Analysis and Design,3,C,Yes,3,F,70.3,Physical
4714,CSC 339,Systems Analysis and Design,3,C,Yes,3,C,66.3,Physical
4715,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,71.3,Online
4716,CSC 339,Systems Analysis and Design,3,C,No,3,B,75.3,Hybrid
4717,CSC 339,Systems Analysis and Design,3,C,No,3,E,74.1,Online
4718,CSC 339,Systems Analysis and Design,3,C,Yes,3,C,78.2,Physical
4719,CSC 339,Systems Analysis and Design,3,C,No,3,B,78.0,Hybrid
4720,CSC 339,Systems Analysis and Design,3,C,No,3,C,70.5,Online
4721,CSC 339,Systems Analysis and Design,3,C,Yes,3,A,71.6,Physical
4722,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,71.9,Physical
4723,CSC 339,Systems Analysis and Design,3,C,No,3,C,86.0,Physical
4724,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,81.9,Physical
4725,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,81.8,Physical
4726,CSC 339,Systems Analysis and Design,3,C,No,3,B,78.4,Online
4727,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,87.4,Physical
4728,CSC 339,Systems Analysis and Design,3,C,Yes,3,C,66.7,Physical
4729,CSC 339,Systems Analysis and Design,3,C,Yes,3,A,76.4,Physical
4730,CSC 339,Systems Analysis and Design,3,C,No,3,C,73.9,Physical
4731,CSC 339,Systems Analysis and Design,3,C,Yes,3,A,88.2,Physical
4732,CSC 339,Systems Analysis and Design,3,C,Yes,3,C,76.5,Physical
4733,CSC 339,Systems Analysis and Design,3,C,No,3,C,90.9,Physical
4734,CSC 339,Systems Analysis and Design,3,C,Yes,3,E,71.8,Hybrid
4735,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,72.8,Hybrid
4736,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,71.1,Physical
4737,CSC 339,Systems Analysis and Design,3,C,No,3,A,82.4,Online
4738,CSC 339,Systems Analysis and Design,3,C,No,3,B,85.4,Physical
4739,CSC 339,Systems Analysis and Design,3,C,Yes,3,C,74.1,Online
4740,CSC 339,Systems Analysis and Design,3,C,Yes,3,A,68.7,Online
4741,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,79.1,Physical
4742,CSC 339,Systems Analysis and Design,3,C,Yes,3,D,73.0,Physical
4743,CSC 339,Systems Analysis and Design,3,C,No,3,A,91.9,Physical
4744,CSC 339,Systems Analysis and Design,3,C,No,3,B,78.7,Online
4745,CSC 339,Systems Analysis and Design,3,C,No,3,A,88.3,Physical
4746,CSC 339,Systems Analysis and Design,3,C,Yes,3,F,74.4,Physical
4747,CSC 339,Systems Analysis and Design,3,C,Yes,3,C,72.9,Hybrid
4748,CSC 339,Systems Analysis and Design,3,C,No,3,A,79.3,Physical
4749,CSC 339,Systems Analysis and Design,3,C,Yes,3,C,76.5,Physical
4750,CSC 339,Systems Analysis and Design,3,C,Yes,3,E,76.1,Physical
4751,CSC 339,Systems Analysis and Design,3,C,Yes,3,A,83.0,Hybrid
4752,CSC 339,Systems Analysis and Design,3,C,Yes,3,A,79.6,Physical
4753,CSC 339,Systems Analysis and Design,3,C,No,3,B,87.7,Physical
4754,CSC 339,Systems Analysis and Design,3,C,Yes,3,E,60.9,Online
4755,CSC 339,Systems Analysis and Design,3,C,No,3,B,78.3,Hybrid
4756,CSC 339,Systems Analysis and Design,3,C,Yes,3,E,61.9,Online
4757,CSC 339,Systems Analysis and Design,3,C,Yes,3,C,70.9,Online
4758,CSC 339,Systems Analysis and Design,3,C,Yes,3,A,73.6,Hybrid
4759,CSC 339,Systems Analysis and Design,3,C,No,3,C,62.4,Online
4760,CSC 339,Systems Analysis and Design,3,C,No,3,A,82.6,Physical
4761,CSC 339,Systems Analysis and Design,3,C,No,3,C,74.4,Physical
4762,CSC 339,Systems Analysis and Design,3,C,Yes,3,A,90.4,Physical
4763,CSC 339,Systems Analysis and Design,3,C,Yes,3,C,78.4,Hybrid
4764,CSC 339,Systems Analysis and Design,3,C,No,3,B,84.4,Physical
4765,CSC 339,Systems Analysis and Design,3,C,No,3,C,74.4,Online
4766,CSC 339,Systems Analysis and Design,3,C,Yes,3,F,64.6,Hybrid
4767,CSC 339,Systems Analysis and Design,3,C,Yes,3,D,62.8,Hybrid
4768,CSC 339,Systems Analysis and Design,3,C,Yes,3,D,72.5,Physical
4769,CSC 339,Systems Analysis and Design,3,C,Yes,3,A,82.6,Physical
4770,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,76.7,Physical
4771,CSC 339,Systems Analysis and Design,3,C,Yes,3,A,62.9,Online
4772,CSC 339,Systems Analysis and Design,3,C,No,3,C,86.5,Physical
4773,CSC 339,Systems Analysis and Design,3,C,Yes,3,C,72.0,Hybrid
4774,CSC 339,Systems Analysis and Design,3,C,No,3,F,77.5,Physical
4775,CSC 339,Systems Analysis and Design,3,C,Yes,3,A,85.9,Hybrid
4776,CSC 339,Systems Analysis and Design,3,C,No,3,A,82.1,Physical
4777,CSC 339,Systems Analysis and Design,3,C,Yes,3,C,66.7,Online
4778,CSC 339,Systems Analysis and Design,3,C,No,3,A,78.6,Physical
4779,CSC 339,Systems Analysis and Design,3,C,Yes,3,D,71.3,Physical
4780,CSC 339,Systems Analysis and Design,3,C,Yes,3,D,68.2,Physical
4781,CSC 339,Systems Analysis and Design,3,C,No,3,D,76.1,Hybrid
4782,CSC 339,Systems Analysis and Design,3,C,No,3,C,85.1,Physical
4783,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,63.8,Hybrid
4784,CSC 339,Systems Analysis and Design,3,C,No,3,D,73.0,Physical
4785,CSC 339,Systems Analysis and Design,3,C,Yes,3,F,63.7,Physical
4786,CSC 339,Systems Analysis and Design,3,C,Yes,3,C,82.0,Physical
4787,CSC 339,Systems Analysis and Design,3,C,No,3,C,82.8,Hybrid
4788,CSC 339,Systems Analysis and Design,3,C,Yes,3,C,74.4,Physical
4789,CSC 339,Systems Analysis and Design,3,C,No,3,A,71.9,Online
4790,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,85.3,Physical
4791,CSC 339,Systems Analysis and Design,3,C,No,3,B,86.2,Online
4792,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,77.4,Physical
4793,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,68.0,Hybrid
4794,CSC 339,Systems Analysis and Design,3,C,Yes,3,C,71.2,Physical
4795,CSC 339,Systems Analysis and Design,3,C,No,3,B,72.4,Hybrid
4796,CSC 339,Systems Analysis and Design,3,C,No,3,D,79.8,Physical
4797,CSC 339,Systems Analysis and Design,3,C,No,3,A,85.4,Physical
4798,CSC 339,Systems Analysis and Design,3,C,No,3,B,83.7,Hybrid
4799,CSC 339,Systems Analysis and Design,3,C,Yes,3,B,72.0,Physical
4800,CSC 371,Functional Programming,2,E,No,3,A,78.0,Hybrid
4801,CSC 371,Functional Programming,2,E,Yes,3,D,61.7,Hybrid
4802,CSC 371,Functional Programming,2,E,Yes,3,A,72.4,Physical
